180305-15:33:02 login login successful 
180305-15:33:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:18 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:18 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:18 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:18 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:19 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:19 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:19 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:19 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:20 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:20 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:20 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:21 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:21 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:21 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:21 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:47 login login successful 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-04:35:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.225', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.225', 80) 
180306-04:35:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'205.147.93.132', 80) 
180306-04:35:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-04:35:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-04:36:13 login login successful 
180306-04:36:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-05:04:37 login login successful 
180306-05:04:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-05:04:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:04:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-05:04:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-05:04:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-05:04:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-05:04:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-05:04:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-05:04:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-05:04:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-05:04:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-05:04:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-05:04:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-05:04:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-05:04:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-05:04:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-05:04:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-05:04:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-05:04:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-05:04:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-05:45:32 login login successful 
180306-05:45:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-05:45:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-05:45:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-05:45:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-05:45:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-05:45:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-05:45:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-05:45:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-05:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-05:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-05:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-05:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:45:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:45:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:45:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:46:06 login login successful 
180306-05:46:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-05:46:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-05:46:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-05:46:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-05:46:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-05:46:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.212', 80) 
180306-05:46:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.212', 80) 
180306-05:46:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-05:46:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:46:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-05:46:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-05:46:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:46:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:46:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-05:46:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:46:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.212', 80) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'205.147.93.132', 80) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:46:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:46:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-05:46:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-05:46:37 login login successful 
180306-05:46:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-05:46:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-06:19:10 login login successful 
180306-06:19:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-06:19:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-06:19:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-06:19:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-06:19:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-06:19:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-06:19:20 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-06:19:21 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:19:21 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-06:19:45 login login successful 
180306-06:51:26 login login successful 
180306-06:51:26 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-06:51:27 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:27 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:27 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:28 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:29 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:51:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-06:51:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.51', 80) 
180306-06:51:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-06:51:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-06:51:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:51:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
